id,customer_id,shipping_address_id,channel_id,carrier,shipped_at_date_id,shipped_at_time,delivered_at_date_id,delivered_at_time,tracking_number,dias_de_entrega
9000003184,320,3153,1,Correo Argentino,,00:00:00,,00:00:00,,
9000003185,514,2,2,PICKUP,801.0,03:52:32,802.0,03:52:32,,1.0
9000003186,1447,1951,1,Correo Argentino,531.0,18:27:04,536.0,18:27:04,TRK-0QGF2RQP8K,5.0
9000003187,833,2537,1,Correo Argentino,845.0,11:28:16,850.0,11:28:16,TRK-X7VPSZBDX3,5.0
9000003188,1096,2045,1,Correo Argentino,,00:00:00,,00:00:00,,
9000003189,521,2,2,PICKUP,770.0,18:53:49,771.0,18:53:49,,1.0
9000003190,960,2,2,PICKUP,715.0,16:04:19,716.0,16:04:19,,1.0
9000003191,1397,3112,1,Correo Argentino,468.0,03:02:38,473.0,03:02:38,TRK-DLX6PC67VM,5.0
9000003192,254,3,2,PICKUP,678.0,05:42:22,679.0,05:42:22,,1.0
9000003193,1447,1805,1,Correo Argentino,473.0,21:02:39,475.0,21:02:39,TRK-KEYF4X2YCE,2.0
9000003194,572,3,2,PICKUP,441.0,19:58:32,442.0,19:58:32,,1.0
9000003195,926,3788,1,Correo Argentino,272.0,09:35:24,277.0,09:35:24,TRK-R6ZW6NA4E4,5.0
9000003196,818,1,2,PICKUP,543.0,18:23:23,544.0,18:23:23,,1.0
9000003197,157,2948,1,Correo Argentino,517.0,18:27:48,520.0,18:27:48,TRK-HAJUK9TQ6R,3.0
9000003198,1005,1232,1,Correo Argentino,774.0,16:44:42,781.0,16:44:42,TRK-YIEFCTL3NU,7.0
9000003199,1166,3,2,PICKUP,386.0,06:02:47,387.0,06:02:47,,1.0
9000003200,1306,2401,1,Correo Argentino,475.0,20:15:14,480.0,20:15:14,TRK-WEJB9C1UFG,5.0
9000003201,1452,1,2,PICKUP,,00:00:00,,00:00:00,,
9000003202,1206,4062,1,Correo Argentino,658.0,02:35:05,663.0,02:35:05,TRK-G1OATMQTOC,5.0
9000003203,1463,1035,1,Correo Argentino,771.0,00:02:20,774.0,00:02:20,TRK-151FMD3L4J,3.0
9000003204,231,2682,1,Correo Argentino,447.0,21:59:46,450.0,21:59:46,TRK-MFAKATJGYQ,3.0
9000003205,122,1,2,PICKUP,466.0,11:13:32,467.0,11:13:32,,1.0
9000003206,1077,2703,1,Correo Argentino,759.0,07:40:50,764.0,07:40:50,TRK-J3G7HCJOTM,5.0
9000003207,1056,4006,1,Correo Argentino,653.0,16:18:18,657.0,16:18:18,TRK-CBBFKCNBOW,4.0
9000003208,494,3404,1,Correo Argentino,314.0,14:27:45,318.0,14:27:45,TRK-BRRIC9PI24,4.0
9000003209,228,3617,1,Correo Argentino,852.0,20:39:39,855.0,20:39:39,TRK-HQ1EOHQ9IQ,3.0
9000003210,209,1,2,PICKUP,835.0,13:32:09,836.0,13:32:09,,1.0
9000003211,65,3030,1,Correo Argentino,864.0,14:58:26,868.0,14:58:26,TRK-F67VPG0N5V,4.0
9000003212,552,1740,1,Correo Argentino,400.0,19:43:10,403.0,19:43:10,TRK-EA4D1MWATG,3.0
9000003213,342,2698,1,Correo Argentino,651.0,14:10:25,653.0,14:10:25,TRK-FRL9KEDAUA,2.0
9000003214,266,3267,1,Correo Argentino,588.0,13:47:46,591.0,13:47:46,TRK-FJZWIKWRS4,3.0
9000003215,1116,1457,1,Correo Argentino,276.0,09:04:02,278.0,09:04:02,TRK-752I40CT12,2.0
9000003216,92,1904,1,Correo Argentino,804.0,12:39:25,809.0,12:39:25,TRK-CWHU9HZK3R,5.0
9000003217,1204,1948,1,Correo Argentino,243.0,14:28:29,247.0,14:28:29,TRK-MF90KUWQ2G,4.0
9000003218,664,4097,1,Correo Argentino,,00:00:00,,00:00:00,,
9000003219,1459,3940,1,Correo Argentino,434.0,01:56:46,441.0,01:56:46,TRK-KJHQBEUTUW,7.0
9000003220,1166,3249,1,Correo Argentino,834.0,15:31:31,838.0,15:31:31,TRK-38YKC5LH7K,4.0
9000003221,253,1713,1,Correo Argentino,,00:00:00,,00:00:00,,
9000003222,249,1,2,PICKUP,824.0,00:50:22,825.0,00:50:22,,1.0
9000003223,948,2703,1,Correo Argentino,382.0,10:43:24,385.0,10:43:24,TRK-D7CW88WB8P,3.0
9000003224,754,2,2,PICKUP,783.0,17:12:09,784.0,17:12:09,,1.0
9000003225,1427,3,2,PICKUP,667.0,04:52:38,668.0,04:52:38,,1.0
9000003226,1351,3,2,PICKUP,460.0,03:36:54,461.0,03:36:54,,1.0
9000003227,401,4111,1,Correo Argentino,645.0,21:37:37,648.0,21:37:37,TRK-XDMMNWX0L3,3.0
9000003228,609,4,2,PICKUP,660.0,16:44:39,661.0,16:44:39,,1.0
9000003229,720,1926,1,Correo Argentino,343.0,15:01:51,350.0,15:01:51,TRK-MCJ37ZXZ6T,7.0
9000003230,1000,2457,1,Correo Argentino,,00:00:00,,00:00:00,,
9000003231,1143,2241,1,Correo Argentino,,00:00:00,,00:00:00,,
9000003232,871,4,2,PICKUP,348.0,18:27:16,349.0,18:27:16,,1.0
9000003233,1336,3,2,PICKUP,850.0,14:13:53,851.0,14:13:53,,1.0
9000003234,357,2,2,PICKUP,667.0,07:29:02,668.0,07:29:02,,1.0
9000003235,1352,4,2,PICKUP,634.0,17:38:59,635.0,17:38:59,,1.0
9000003236,1312,2,2,PICKUP,478.0,23:05:32,479.0,23:05:32,,1.0
9000003237,272,1020,1,Correo Argentino,498.0,07:06:18,501.0,07:06:18,TRK-LHBB3HDVVP,3.0
9000003238,1284,1,2,PICKUP,360.0,03:22:06,361.0,03:22:06,,1.0
9000003239,738,3192,1,Correo Argentino,297.0,22:59:44,299.0,22:59:44,TRK-OGEWFNUL2J,2.0
9000003240,69,1,2,PICKUP,428.0,11:53:39,429.0,11:53:39,,1.0
9000003241,1237,1319,1,Correo Argentino,511.0,10:56:28,516.0,10:56:28,TRK-8261ZTMF9M,5.0
9000003242,83,2467,1,Correo Argentino,444.0,14:27:25,446.0,14:27:25,TRK-5025CNL75T,2.0
9000003243,1172,2052,1,Correo Argentino,,00:00:00,,00:00:00,,
9000003244,489,2,2,PICKUP,790.0,01:34:33,791.0,01:34:33,,1.0
9000003245,451,3678,1,Correo Argentino,684.0,08:57:00,689.0,08:57:00,TRK-78997JJKG8,5.0
9000003246,918,3,2,PICKUP,261.0,18:30:16,262.0,18:30:16,,1.0
9000003247,491,1087,1,Correo Argentino,399.0,03:09:36,403.0,03:09:36,TRK-Z1DURQMB3V,4.0
9000003248,1232,2907,1,Correo Argentino,717.0,08:55:31,721.0,08:55:31,TRK-DBF48XLOMN,4.0
9000003249,477,3987,1,Correo Argentino,749.0,08:57:00,751.0,08:57:00,TRK-0LTM8Y312Z,2.0
9000003250,1466,3,2,PICKUP,570.0,01:04:43,571.0,01:04:43,,1.0
9000003251,1369,3,2,PICKUP,,00:00:00,,00:00:00,,
9000003252,254,2515,1,Correo Argentino,368.0,13:02:00,372.0,13:02:00,TRK-78QJS56ZEG,4.0
9000003253,388,1,2,PICKUP,265.0,09:03:48,266.0,09:03:48,,1.0
9000003254,1415,3203,1,Correo Argentino,847.0,03:59:36,851.0,03:59:36,TRK-KQREBFC39G,4.0
9000003255,1434,2612,1,Correo Argentino,,00:00:00,,00:00:00,,
9000003256,204,1,2,PICKUP,365.0,07:52:59,366.0,07:52:59,,1.0
9000003257,902,1016,1,Correo Argentino,748.0,14:26:58,751.0,14:26:58,TRK-709N7M8K5H,3.0
9000003258,653,3,2,PICKUP,272.0,17:43:18,273.0,17:43:18,,1.0
9000003259,427,2179,1,Correo Argentino,656.0,23:40:03,658.0,23:40:03,TRK-KY822U34HC,2.0
9000003260,439,4,2,PICKUP,298.0,17:38:20,299.0,17:38:20,,1.0
9000003261,816,3462,1,Correo Argentino,863.0,21:19:15,868.0,21:19:15,TRK-JFB527QHT1,5.0
9000003262,19,2923,1,Correo Argentino,336.0,19:57:51,338.0,19:57:51,TRK-NZ30FNRFK4,2.0
9000003263,1480,4,2,PICKUP,400.0,15:56:55,401.0,15:56:55,,1.0
9000003264,619,2038,1,Correo Argentino,350.0,07:13:40,352.0,07:13:40,TRK-AAOWXGL9HQ,2.0
9000003265,907,2733,1,Correo Argentino,376.0,21:55:26,380.0,21:55:26,TRK-RSV14OIIPU,4.0
9000003266,411,1449,1,Correo Argentino,826.0,09:17:31,831.0,09:17:31,TRK-7Z9Z6ERKAU,5.0
9000003267,1472,1,2,PICKUP,837.0,22:53:55,838.0,22:53:55,,1.0
9000003268,1414,1423,1,Correo Argentino,355.0,04:35:47,360.0,04:35:47,TRK-QCDB9OG03M,5.0
9000003269,1437,3,2,PICKUP,842.0,06:54:46,843.0,06:54:46,,1.0
9000003270,993,1,2,PICKUP,796.0,12:33:51,797.0,12:33:51,,1.0
9000003271,882,3,2,PICKUP,538.0,17:06:04,539.0,17:06:04,,1.0
9000003272,1485,2989,1,Correo Argentino,607.0,08:48:59,611.0,08:48:59,TRK-JJFOF3NIEA,4.0
9000003273,1422,1,2,PICKUP,348.0,02:05:24,349.0,02:05:24,,1.0
9000003274,594,1,2,PICKUP,795.0,03:49:14,796.0,03:49:14,,1.0
9000003275,791,1828,1,Correo Argentino,792.0,06:47:48,797.0,06:47:48,TRK-TQISG1W298,5.0
9000003276,417,4,2,PICKUP,690.0,01:24:23,691.0,01:24:23,,1.0
9000003277,760,4121,1,Correo Argentino,720.0,14:52:23,724.0,14:52:23,TRK-8DIK4TEFXO,4.0
9000003278,527,3729,1,Correo Argentino,759.0,12:22:54,762.0,12:22:54,TRK-UNB9LBUZQS,3.0
9000003279,604,4,2,PICKUP,878.0,18:07:51,879.0,18:07:51,,1.0
9000003280,1132,3819,1,Correo Argentino,361.0,21:47:14,365.0,21:47:14,TRK-UFXTM05SDD,4.0
9000003281,726,2979,1,Correo Argentino,622.0,16:31:03,627.0,16:31:03,TRK-CXF86VBTAG,5.0
9000003282,133,1108,1,Correo Argentino,538.0,11:20:08,541.0,11:20:08,TRK-4D02B9F5YX,3.0
9000003283,1292,3539,1,Correo Argentino,605.0,17:23:53,611.0,17:23:53,TRK-SU2K2QJCMN,6.0
9000003284,466,2671,1,Correo Argentino,554.0,17:17:29,557.0,17:17:29,TRK-VDM4U4033N,3.0
9000003285,433,1932,1,Correo Argentino,370.0,13:43:17,372.0,13:43:17,TRK-XD49FL76CY,2.0
9000003286,358,3867,1,Correo Argentino,412.0,07:36:58,417.0,07:36:58,TRK-KP9RPHM6E9,5.0
9000003287,130,3,2,PICKUP,596.0,14:09:56,597.0,14:09:56,,1.0
9000003288,1153,3,2,PICKUP,864.0,06:35:09,865.0,06:35:09,,1.0
9000003289,1275,1,2,PICKUP,829.0,01:15:32,830.0,01:15:32,,1.0
9000003290,62,1464,1,Correo Argentino,508.0,06:04:05,512.0,06:04:05,TRK-JGD66T6AIT,4.0
9000003291,682,2144,1,Correo Argentino,781.0,19:30:51,783.0,19:30:51,TRK-I2QHN4QNQ2,2.0
9000003292,1370,3361,1,Correo Argentino,319.0,00:01:37,325.0,00:01:37,TRK-K3XIK6NRAT,6.0
9000003293,858,2334,1,Correo Argentino,398.0,15:32:41,404.0,15:32:41,TRK-LE6FDJZLGH,6.0
9000003294,222,3032,1,Correo Argentino,683.0,21:28:12,686.0,21:28:12,TRK-V1J0ACLVAG,3.0
9000003295,671,1430,1,Correo Argentino,572.0,14:50:34,574.0,14:50:34,TRK-HV6GGMQOGG,2.0
9000003296,415,3492,1,Correo Argentino,484.0,23:45:02,489.0,23:45:02,TRK-11F8NOMQGD,5.0
9000003297,1415,4,2,PICKUP,241.0,22:53:36,242.0,22:53:36,,1.0
9000003298,533,4,2,PICKUP,441.0,13:08:04,442.0,13:08:04,,1.0
9000003299,978,1,2,PICKUP,796.0,08:41:23,797.0,08:41:23,,1.0
9000003300,1387,2,2,PICKUP,331.0,19:28:11,332.0,19:28:11,,1.0
9000003301,907,2226,1,Correo Argentino,319.0,02:28:57,322.0,02:28:57,TRK-CWA210YD3S,3.0
9000003302,820,4030,1,Correo Argentino,516.0,13:41:45,520.0,13:41:45,TRK-Q5IMUEM3OE,4.0
9000003303,1223,1,2,PICKUP,249.0,08:38:27,250.0,08:38:27,,1.0
9000003304,641,1935,1,Correo Argentino,794.0,03:38:52,797.0,03:38:52,TRK-T0DT304SJH,3.0
9000003305,1319,1535,1,Correo Argentino,796.0,07:27:52,801.0,07:27:52,TRK-FDEC70TDDY,5.0
9000003306,1421,2132,1,Correo Argentino,337.0,03:05:49,341.0,03:05:49,TRK-G7T9IE01YS,4.0
9000003307,63,2,2,PICKUP,868.0,09:14:24,869.0,09:14:24,,1.0
9000003308,1309,4,2,PICKUP,817.0,08:08:17,818.0,08:08:17,,1.0
9000003309,855,3,2,PICKUP,619.0,16:22:36,620.0,16:22:36,,1.0
9000003310,1483,4,2,PICKUP,423.0,21:43:11,424.0,21:43:11,,1.0
9000003311,858,2718,1,Correo Argentino,700.0,14:48:26,702.0,14:48:26,TRK-IZWIRJK38O,2.0
9000003312,1390,3,2,PICKUP,652.0,07:24:27,653.0,07:24:27,,1.0
9000003313,929,3,2,PICKUP,687.0,18:16:53,688.0,18:16:53,,1.0
9000003314,809,4,2,PICKUP,443.0,05:23:37,444.0,05:23:37,,1.0
9000003315,1236,2,2,PICKUP,403.0,05:39:50,404.0,05:39:50,,1.0
9000003316,816,1531,1,Correo Argentino,812.0,08:56:25,815.0,08:56:25,TRK-H6EHX1UNUG,3.0
9000003317,143,3867,1,Correo Argentino,818.0,04:07:31,822.0,04:07:31,TRK-J9QG0YCN6U,4.0
9000003318,984,3,2,PICKUP,535.0,10:44:38,536.0,10:44:38,,1.0
9000003319,529,2,2,PICKUP,627.0,22:15:31,628.0,22:15:31,,1.0
9000003320,4,3,2,PICKUP,596.0,16:14:53,597.0,16:14:53,,1.0
9000003321,506,4184,1,Correo Argentino,694.0,13:20:51,699.0,13:20:51,TRK-0NNZ0Q3JBG,5.0
9000003322,942,2,2,PICKUP,325.0,06:17:25,326.0,06:17:25,,1.0
9000003323,210,3106,1,Correo Argentino,865.0,10:28:47,869.0,10:28:47,TRK-WW4XM9CXCO,4.0
9000003324,1324,1,2,PICKUP,879.0,23:38:58,880.0,23:38:58,,1.0
9000003325,1102,1980,1,Correo Argentino,428.0,16:44:03,430.0,16:44:03,TRK-M8IO68U4AS,2.0
9000003326,146,4,2,PICKUP,562.0,13:18:55,563.0,13:18:55,,1.0
9000003327,1120,2,2,PICKUP,490.0,21:40:25,491.0,21:40:25,,1.0
9000003328,1160,3,2,PICKUP,771.0,15:47:39,772.0,15:47:39,,1.0
9000003329,863,2,2,PICKUP,662.0,15:58:41,663.0,15:58:41,,1.0
9000003330,540,1,2,PICKUP,329.0,07:03:33,330.0,07:03:33,,1.0
9000003331,610,2826,1,Correo Argentino,845.0,18:43:21,848.0,18:43:21,TRK-KXJGGF7E50,3.0
9000003332,31,1454,1,Correo Argentino,,00:00:00,,00:00:00,,
9000003333,449,3,2,PICKUP,789.0,14:20:08,790.0,14:20:08,,1.0
9000003334,769,1,2,PICKUP,272.0,07:49:33,273.0,07:49:33,,1.0
9000003335,1402,3,2,PICKUP,759.0,01:47:38,760.0,01:47:38,,1.0
9000003336,908,1,2,PICKUP,696.0,21:53:43,697.0,21:53:43,,1.0
9000003337,624,1120,1,Correo Argentino,592.0,22:11:17,594.0,22:11:17,TRK-HZPYGTTWUH,2.0
9000003338,608,2250,1,Correo Argentino,421.0,23:24:01,425.0,23:24:01,TRK-BOQRC3GP8E,4.0
9000003339,37,2938,1,Correo Argentino,304.0,01:38:56,308.0,01:38:56,TRK-UMI4SM851J,4.0
9000003340,1482,1536,1,Correo Argentino,580.0,21:39:04,582.0,21:39:04,TRK-OK95YBC2PQ,2.0
9000003341,1058,4,2,PICKUP,340.0,19:16:46,341.0,19:16:46,,1.0
9000003342,286,1690,1,Correo Argentino,765.0,10:19:48,770.0,10:19:48,TRK-FFWRQ4G322,5.0
9000003343,1008,3127,1,Correo Argentino,869.0,14:00:00,873.0,14:00:00,TRK-14U0J6C119,4.0
9000003344,668,4165,1,Correo Argentino,286.0,18:40:55,288.0,18:40:55,TRK-GG46VZOX4P,2.0
9000003345,117,3,2,PICKUP,287.0,03:36:46,288.0,03:36:46,,1.0
9000003346,851,3495,1,Correo Argentino,,00:00:00,,00:00:00,,
9000003347,51,1,2,PICKUP,822.0,00:35:24,823.0,00:35:24,,1.0
9000003348,1117,3757,1,Correo Argentino,563.0,23:55:55,566.0,23:55:55,TRK-CCJCDZP8QE,3.0
9000003349,1029,1007,1,Correo Argentino,288.0,01:29:25,292.0,01:29:25,TRK-ETBPRJOXY3,4.0
9000003350,1139,2563,1,Correo Argentino,455.0,21:28:55,457.0,21:28:55,TRK-EMHAMZ649X,2.0
9000003351,1378,3,2,PICKUP,839.0,18:52:23,840.0,18:52:23,,1.0
9000003352,1271,2,2,PICKUP,297.0,02:24:02,298.0,02:24:02,,1.0
9000003353,1424,1307,1,Correo Argentino,475.0,06:20:30,480.0,06:20:30,TRK-K38G2AP9RI,5.0
9000003354,489,4,2,PICKUP,805.0,04:35:01,806.0,04:35:01,,1.0
9000003355,744,1728,1,Correo Argentino,713.0,05:20:22,716.0,05:20:22,TRK-Z4RLVGNFW8,3.0
9000003356,323,1974,1,Correo Argentino,433.0,03:58:35,437.0,03:58:35,TRK-ALNMPWNQ2K,4.0
9000003357,1471,1476,1,Correo Argentino,695.0,17:32:43,698.0,17:32:43,TRK-641MQXIW3J,3.0
9000003358,1469,3587,1,Correo Argentino,439.0,09:08:40,441.0,09:08:40,TRK-C0RA72YJKJ,2.0
9000003359,1191,4,2,PICKUP,707.0,03:37:17,708.0,03:37:17,,1.0
9000003360,335,3883,1,Correo Argentino,736.0,17:45:29,741.0,17:45:29,TRK-5Z66E5CIT4,5.0
9000003361,717,2741,1,Correo Argentino,318.0,05:30:10,321.0,05:30:10,TRK-0Q9T1G8RMI,3.0
9000003362,911,2948,1,Correo Argentino,865.0,08:10:58,867.0,08:10:58,TRK-WE5TB2YPRF,2.0
9000003363,184,1,2,PICKUP,876.0,21:16:18,877.0,21:16:18,,1.0
9000003364,957,2999,1,Correo Argentino,319.0,05:20:21,324.0,05:20:21,TRK-5B3IR24O8Q,5.0
9000003365,797,1,2,PICKUP,737.0,23:54:56,738.0,23:54:56,,1.0
9000003366,22,4,2,PICKUP,743.0,18:03:19,744.0,18:03:19,,1.0
9000003367,260,1548,1,Correo Argentino,476.0,13:39:55,478.0,13:39:55,TRK-RXFIORUNEK,2.0
9000003368,835,2470,1,Correo Argentino,683.0,03:59:14,687.0,03:59:14,TRK-ZOQMEX195D,4.0
9000003369,1316,2,2,PICKUP,394.0,21:51:19,395.0,21:51:19,,1.0
9000003370,240,3455,1,Correo Argentino,,00:00:00,,00:00:00,,
9000003371,790,3,2,PICKUP,538.0,02:37:44,539.0,02:37:44,,1.0
9000003372,1380,1110,1,Correo Argentino,850.0,05:22:48,852.0,05:22:48,TRK-ODYSTBDNTS,2.0
9000003373,936,4,2,PICKUP,249.0,06:56:18,250.0,06:56:18,,1.0
9000003374,274,2481,1,Correo Argentino,862.0,08:08:19,865.0,08:08:19,TRK-A9PLX5W5KP,3.0
9000003375,1177,2,2,PICKUP,278.0,10:40:27,279.0,10:40:27,,1.0
9000003376,623,3520,1,Correo Argentino,806.0,01:07:41,810.0,01:07:41,TRK-RJWTUH3SGS,4.0
9000003377,419,1790,1,Correo Argentino,,00:00:00,,00:00:00,,
9000003378,1308,3,2,PICKUP,435.0,23:08:57,436.0,23:08:57,,1.0
9000003379,508,2727,1,Correo Argentino,391.0,01:11:37,393.0,01:11:37,TRK-BJ1URG6PI3,2.0
9000003380,1234,4,2,PICKUP,256.0,22:46:08,257.0,22:46:08,,1.0
9000003381,992,2819,1,Correo Argentino,481.0,23:57:45,484.0,23:57:45,TRK-8A2VPZL5I0,3.0
9000003382,143,2,2,PICKUP,383.0,23:32:23,384.0,23:32:23,,1.0
9000003383,763,3453,1,Correo Argentino,816.0,10:56:28,819.0,10:56:28,TRK-QZBFLQ6D32,3.0
9000003384,784,3715,1,Correo Argentino,322.0,09:59:06,324.0,09:59:06,TRK-ZX8XKN3U4S,2.0
9000003385,1473,3,2,PICKUP,544.0,04:46:54,545.0,04:46:54,,1.0
9000003386,1344,4,2,PICKUP,742.0,11:18:16,743.0,11:18:16,,1.0
9000003387,457,2753,1,Correo Argentino,462.0,04:53:18,467.0,04:53:18,TRK-MEQF1SBE2J,5.0
9000003388,228,3674,1,Correo Argentino,848.0,17:05:45,850.0,17:05:45,TRK-CIN35UKCOV,2.0
9000003389,1500,1393,1,Correo Argentino,309.0,14:10:07,314.0,14:10:07,TRK-DNQMUCRWMC,5.0
9000003390,84,1514,1,Correo Argentino,295.0,13:39:19,298.0,13:39:19,TRK-WLDYP9BMXZ,3.0
9000003391,692,3865,1,Correo Argentino,581.0,19:01:16,583.0,19:01:16,TRK-RHXL0URZ1P,2.0
9000003392,302,4,2,PICKUP,,00:00:00,,00:00:00,,
9000003393,297,2900,1,Correo Argentino,402.0,22:55:57,406.0,22:55:57,TRK-XSQ36S2QM8,4.0
9000003394,159,3,2,PICKUP,703.0,03:02:45,704.0,03:02:45,,1.0
9000003395,1248,1613,1,Correo Argentino,741.0,12:51:33,743.0,12:51:33,TRK-7PN2DC43J8,2.0
9000003396,319,2998,1,Correo Argentino,847.0,16:56:41,852.0,16:56:41,TRK-RBSXAZ2EHL,5.0
9000003397,1126,3655,1,Correo Argentino,751.0,23:36:53,753.0,23:36:53,TRK-449PRW15G0,2.0
9000003398,1079,4146,1,Correo Argentino,607.0,01:45:55,612.0,01:45:55,TRK-3QTU6YNCIO,5.0
9000003399,553,3423,1,Correo Argentino,711.0,18:58:00,716.0,18:58:00,TRK-IDGR8T0R5T,5.0
9000003400,835,2371,1,Correo Argentino,737.0,16:05:42,741.0,16:05:42,TRK-2ZQJFQU591,4.0
9000003401,1358,2050,1,Correo Argentino,708.0,00:32:26,712.0,00:32:26,TRK-FC82M1MZL3,4.0
9000003402,1243,1,2,PICKUP,777.0,15:53:55,778.0,15:53:55,,1.0
9000003403,1397,1590,1,Correo Argentino,326.0,20:53:59,329.0,20:53:59,TRK-GD0NTT6DR2,3.0
9000003404,437,4,2,PICKUP,712.0,20:02:29,713.0,20:02:29,,1.0
9000003405,241,4,2,PICKUP,246.0,22:14:09,247.0,22:14:09,,1.0
9000003406,1246,2036,1,Correo Argentino,814.0,00:39:23,816.0,00:39:23,TRK-PUB4YIMGEC,2.0
9000003407,1076,3828,1,Correo Argentino,632.0,09:44:05,635.0,09:44:05,TRK-W36W91KDHB,3.0
9000003408,1217,4,2,PICKUP,575.0,08:06:54,576.0,08:06:54,,1.0
9000003409,884,3855,1,Correo Argentino,272.0,20:47:00,274.0,20:47:00,TRK-E92I5NK4B9,2.0
9000003410,1370,2,2,PICKUP,429.0,07:47:46,430.0,07:47:46,,1.0
9000003411,1376,3177,1,Correo Argentino,339.0,16:54:51,343.0,16:54:51,TRK-IVYWRJM9H9,4.0
9000003412,249,1376,1,Correo Argentino,276.0,14:42:17,279.0,14:42:17,TRK-6ENXDBNBC2,3.0
9000003413,917,1488,1,Correo Argentino,393.0,18:15:27,397.0,18:15:27,TRK-P9WJS8SBWT,4.0
9000003414,168,4,2,PICKUP,,00:00:00,,00:00:00,,
9000003415,566,1859,1,Correo Argentino,507.0,19:14:57,511.0,19:14:57,TRK-P895SRZW9Q,4.0
9000003416,43,1,2,PICKUP,,00:00:00,,00:00:00,,
9000003417,813,2337,1,Correo Argentino,,00:00:00,,00:00:00,,
9000003418,323,1715,1,Correo Argentino,314.0,12:52:22,319.0,12:52:22,TRK-W1BMJB1MW0,5.0
9000003419,26,2192,1,Correo Argentino,598.0,11:17:41,602.0,11:17:41,TRK-JKWOBW6KC2,4.0
9000003420,396,2,2,PICKUP,247.0,22:28:43,248.0,22:28:43,,1.0
9000003421,487,3,2,PICKUP,837.0,07:55:56,838.0,07:55:56,,1.0
9000003422,551,4,2,PICKUP,297.0,17:19:37,298.0,17:19:37,,1.0
9000003423,1101,1555,1,Correo Argentino,719.0,03:20:57,723.0,03:20:57,TRK-HJBS6K6081,4.0
9000003424,790,2,2,PICKUP,708.0,22:44:40,709.0,22:44:40,,1.0
9000003425,242,1926,1,Correo Argentino,,00:00:00,,00:00:00,,
9000003426,1399,3,2,PICKUP,332.0,12:13:05,333.0,12:13:05,,1.0
9000003427,1389,2192,1,Correo Argentino,651.0,06:53:26,656.0,06:53:26,TRK-3KI5MLDIZ9,5.0
9000003428,1290,4,2,PICKUP,481.0,00:50:21,482.0,00:50:21,,1.0
9000003429,221,4,2,PICKUP,,00:00:00,,00:00:00,,
9000003430,1161,1,2,PICKUP,350.0,08:43:48,351.0,08:43:48,,1.0
9000003431,570,3926,1,Correo Argentino,553.0,07:12:07,557.0,07:12:07,TRK-UNLR84OJ0L,4.0
9000003432,847,3888,1,Correo Argentino,651.0,11:34:07,656.0,11:34:07,TRK-2119FUCJ86,5.0
9000003433,372,2,2,PICKUP,,00:00:00,,00:00:00,,
9000003434,390,3556,1,Correo Argentino,386.0,06:07:05,390.0,06:07:05,TRK-W2NGB6C7JC,4.0
9000003435,434,2,2,PICKUP,255.0,04:55:34,256.0,04:55:34,,1.0
9000003436,1342,3800,1,Correo Argentino,381.0,20:11:08,387.0,20:11:08,TRK-SBUARS5E9R,6.0
9000003437,71,1256,1,Correo Argentino,875.0,01:31:39,882.0,01:31:39,TRK-EROTP8RNN7,7.0
9000003438,868,4,2,PICKUP,713.0,18:00:09,714.0,18:00:09,,1.0
9000003439,1176,2794,1,Correo Argentino,480.0,06:07:40,487.0,06:07:40,TRK-XTHFRE2WQU,7.0
9000003440,1423,1710,1,Correo Argentino,798.0,22:33:21,804.0,22:33:21,TRK-UZQN7OMACI,6.0
9000003441,668,2,2,PICKUP,519.0,16:17:48,520.0,16:17:48,,1.0
9000003442,655,1472,1,Correo Argentino,805.0,21:33:37,809.0,21:33:37,TRK-QDFKT6E6UB,4.0
9000003443,292,3101,1,Correo Argentino,741.0,13:14:53,745.0,13:14:53,TRK-QPFJL7L9VK,4.0
9000003444,712,4,2,PICKUP,733.0,04:44:17,734.0,04:44:17,,1.0
9000003445,1421,3290,1,Correo Argentino,321.0,14:56:18,325.0,14:56:18,TRK-FZXWTBDWXF,4.0
9000003446,1290,1056,1,Correo Argentino,,00:00:00,,00:00:00,,
9000003447,576,4,2,PICKUP,253.0,22:17:30,254.0,22:17:30,,1.0
9000003448,612,1,2,PICKUP,677.0,06:46:29,678.0,06:46:29,,1.0
9000003449,227,4,2,PICKUP,679.0,04:16:08,680.0,04:16:08,,1.0
9000003450,590,2293,1,Correo Argentino,,00:00:00,,00:00:00,,
9000003451,1498,3240,1,Correo Argentino,295.0,08:25:07,300.0,08:25:07,TRK-S2Q882PA3G,5.0
9000003452,184,3884,1,Correo Argentino,828.0,13:25:52,831.0,13:25:52,TRK-SJT8FC33MO,3.0
9000003453,88,3136,1,Correo Argentino,464.0,20:22:10,469.0,20:22:10,TRK-L2Z1KO5SB2,5.0
9000003454,1321,1886,1,Correo Argentino,681.0,20:50:48,685.0,20:50:48,TRK-6S1MWQOITQ,4.0
9000003455,528,1124,1,Correo Argentino,765.0,05:17:13,767.0,05:17:13,TRK-YJK1U6WZGX,2.0
9000003456,1259,1218,1,Correo Argentino,828.0,14:10:36,834.0,14:10:36,TRK-74WHHG9EZF,6.0
9000003457,817,2,2,PICKUP,733.0,23:32:13,734.0,23:32:13,,1.0
9000003458,85,4,2,PICKUP,873.0,19:54:27,874.0,19:54:27,,1.0
9000003459,771,3,2,PICKUP,,00:00:00,,00:00:00,,
